3750

345	38.95517090733331	300.92653372768	-583.0151171820266
330	-229.45772909266668	397.27943372767993	-586.4836171820266
300	-88.9719290926667	340.93783372767996	-599.5484171820267
336	-158.89492909266667	369.64203372768	-591.6587171820266
381	-12.870449092666691	356.80263372768	-600.7006171820267
14	-181.9767290926667	-514.4138662723201	-509.8959171820267
30	281.14047090733334	-492.57666627232004	-516.2554171820267
34	385.77787090733335	-485.98336627232004	-506.17821718202674
2	-337.33192909266666	-406.13226627232	-524.7814171820266
11	-223.8619290926667	-447.87746627232	-494.6989171820267
12	-270.2187290926667	-384.91106627232	-495.38561718202675
20	-151.37342909266667	-446.92546627232	-532.8223171820267
17	-75.4290290926667	-442.0751662723201	-500.6363171820267
18	-38.49506909266669	-381.26406627232	-532.3239171820267
61	64.2356009073333	-435.86056627232	-488.72931718202676
108	108.1137709073333	-382.2916662723201	-522.8599171820267
68	135.7000709073333	-456.66596627232	-513.1796171820267
32	254.3829709073333	-421.06746627232	-526.1702171820267
36	328.34427090733334	-433.69966627232003	-504.3099171820267
40	433.8237709073333	-425.57756627232004	-496.20881718202673
438	507.5540709073333	-436.34216627232007	-511.8335171820267
46	-403.7255290926667	-369.71056627232	-503.0415171820267
87	-308.28892909266665	-281.28656627232004	-483.66761718202673
51	-194.67822909266667	-380.34846627232	-511.6788171820267
52	-241.35632909266667	-314.36086627232	-510.05411718202674
55	-115.97162909266669	-378.96946627232006	-517.0940171820267
53	-159.24632909266668	-313.78266627232	-520.8264171820267
57	-82.11192909266668	-313.39906627232006	-529.1662171820267
501	-5.110529092666691	-309.52526627232004	-535.9219171820267
64	36.14509090733331	-363.52326627232003	-498.2073171820267
102	63.474420907333304	-291.83416627232003	-504.7257171820267
107	172.86167090733332	-361.36866627232	-487.4259171820267
106	146.56057090733333	-289.38066627232	-497.07331718202676
69	302.82157090733335	-360.73026627231997	-516.5431171820268
75	375.8525709073333	-375.46316627232005	-492.2125171820267
76	353.3762709073333	-303.34566627232	-505.69241718202676
80	484.8481709073333	-366.28756627232	-488.16301718202675
74	430.58977090733333	-365.40766627232006	-544.4955171820268
115	425.4566709073333	-318.80656627232	-484.09111718202666
128	-416.1092290926667	-208.05396627232	-512.8296171820267
127	-326.7353290926667	-204.21726627232002	-500.85751718202675
92	-274.43972909266665	-246.26836627232	-541.4302171820268
91	-201.26732909266667	-249.15796627232	-517.9970171820268
131	-248.0084290926667	-187.36196627232002	-497.93641718202673
54	-123.76542909266668	-245.82386627232003	-529.1018171820267
60	-47.36161909266669	-243.80716627232005	-538.7807171820267
141	33.12417090733331	-194.67136627232003	-490.02151718202674
145	103.2130709073333	-226.18886627232004	-503.9067171820267
152	197.8495709073333	-228.56886627232	-488.58931718202666
155	404.3586709073333	-245.55926627232	-495.8378171820267
160	454.0649709073333	-186.02006627232004	-485.57861718202673
166	-410.20052909266667	-87.78346627232003	-505.41871718202674
